"","ResponseId","course","evound1","evound2","evound3","evound4","evound5","evound6","evound7","evound8","evound9","evound10","evound11","evound12","evound13","evound14","micro1","micro2","micro3","micro4","micro5","micro6","micro7","micro8","macro1","macro2","macro3","macro4","macro5","macro6","macro7","macro8","human1","human2","human3","human4","human5","human6","human7","human8","rel1","rel2","rel3","rel4","rel","evound","microaccept","macroaccept","humaccept","evoaccept","relthirds"
"5435","R_2w5JoZiNRycLlx0",69,1,1,1,1,1,1,1,1,0,1,1,1,1,1,4,4,4,5,5,4,5,5,4,5,5,4,4,5,4,3,4,4,4,4,4,4,4,4,1,1,1,4,1.75,0.928571428571429,4.5,4.25,4,4.25,"low"
"5436","R_2w5p7gNiduhdbsY",64,1,0,1,0,1,1,1,1,0,1,1,0,1,1,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,2,2,4,4,1,4,4,2,2,4,5,5,5,4.75,0.714285714285714,4,3.5,2.875,3.45833333333333,"high"
"5437","R_2w6NyIiBKJ3lwRG",36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,4,5,4,5,2,4,4,4,3,4,4,4,3,3,4,4,4,4,4,4,4,1,3,2,4,2.5,0,3.875,3.75,3.875,3.83333333333333,"mod"
"5438","R_2w6W2tcpkMTPRdv",40,0,0,1,1,1,1,1,1,0,1,0,1,1,0,5,5,5,5,3,4,5,5,4,4,4,4,4,5,5,1,4,4,4,4,4,4,4,4,3,4,3,3,3.25,0.642857142857143,4.625,3.875,4,4.16666666666667,"mod"
"5439","R_2w7yhgz0EogNPxe",63,0,0,1,1,1,1,1,1,0,0,1,0,0,0,4,4,4,3,4,4,3,4,2,3,3,1,4,3,2,1,1,3,3,1,3,3,1,4,4,5,5,5,4.75,0.5,3.75,2.375,2.375,2.83333333333333,"high"
"5440","R_2WA1RDRk4UwKyAR",68,0,0,1,0,1,1,0,1,1,1,1,0,1,1,4,5,5,4,5,5,5,5,4,4,4,5,5,5,4,2,5,5,5,5,5,4,5,3,3,2,1,3,2.25,0.642857142857143,4.75,4.125,4.625,4.5,"mod"
"5441","R_2WA4MlUnHAZLXQn",61,0,0,1,1,1,1,0,1,0,1,1,0,1,0,5,4,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,1,3,2,5,2.75,0.571428571428571,4.875,4.875,5,4.91666666666667,"mod"
"5442","R_2wa7EyERoleQ0fe",50,1,0,1,1,0,1,1,0,1,1,1,1,1,0,4,5,4,5,5,4,5,5,5,5,4,3,5,4,5,2,4,5,5,5,4,4,4,4,1,2,1,4,2,0.714285714285714,4.625,4.125,4.375,4.375,"low"
"5443","R_2WAaOET2CL4sxoN",56,0,0,1,1,1,1,1,1,0,1,0,1,0,1,4,4,4,4,2,4,4,4,4,3,3,3,4,4,4,3,3,3,3,3,3,2,3,3,3,4,4,4,3.75,0.642857142857143,3.75,3.5,2.875,3.375,"mod"
"5444","R_2wABCdj7y88uhnQ",40,0,0,1,1,1,0,1,1,0,1,1,0,0,0,4,5,4,5,5,4,5,4,5,4,4,4,4,4,4,3,4,3,3,3,3,3,4,5,2,3,2,3,2.5,0.5,4.5,4,3.5,4,"mod"
"5445","R_2wAKnD2EsiJeIjA",74,1,0,1,1,1,1,1,1,0,1,1,0,0,0,5,4,5,5,4,4,3,4,4,3,3,4,4,4,4,3,4,3,2,4,3,4,4,4,3,5,2,2,3,0.642857142857143,4.25,3.625,3.5,3.79166666666667,"mod"
"5446","R_2wal0ozFFwKGmba",56,1,1,1,1,1,1,1,1,1,1,1,1,0,1,5,5,4,5,5,5,5,4,4,5,5,5,5,4,5,5,5,4,5,5,4,5,5,5,2,2,2,3,2.25,0.928571428571429,4.75,4.75,4.75,4.75,"mod"
"5447","R_2wAnkK1G3jd45o9",35,1,1,1,1,1,1,1,1,1,1,1,1,1,0,4,4,4,3,4,4,4,4,4,4,4,4,4,3,3,3,3,4,4,4,2,2,4,4,2,5,2,5,3.5,0.928571428571429,3.875,3.625,3.375,3.625,"mod"
"5448","R_2WAOeSQOHQj40VB",55,0,1,1,1,1,1,1,0,1,0,1,0,0,0,5,5,5,5,5,5,5,5,5,3,3,3,5,4,5,2,4,5,5,4,5,3,3,5,4,5,5,5,4.75,0.571428571428571,5,3.75,4.25,4.33333333333333,"high"
"5449","R_2wawn8ru6nv369L",70,1,0,0,1,1,0,0,1,0,1,1,1,1,0,4,4,3,3,4,3,4,4,4,4,4,3,3,2,4,2,4,4,4,4,2,4,4,2,3,4,2,4,3.25,0.571428571428571,3.625,3.25,3.5,3.45833333333333,"mod"
"5450","R_2wb5XyblAgAYzcJ",76,1,1,0,1,0,1,1,1,0,1,0,1,1,0,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,3,3,4,4,3,4,4,4,4,5,5,5,5,5,0.642857142857143,4,3.75,3.75,3.83333333333333,"high"
"5451","R_2wB9wEWKxrO3ITz",40,1,0,0,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4,4,3,2,1,4,4,2,1,1,3,3,1,2,2,2,4,4,4,4,4,4,0.857142857142857,4,2.625,2.25,2.95833333333333,"high"
"5452","R_2wbFY2e8caxOpiL",64,0,1,1,0,1,0,1,1,0,1,1,0,1,0,4,4,5,4,5,1,5,3,4,4,5,3,2,3,4,5,4,2,2,4,5,5,4,4,4,4,4,4,4,0.571428571428571,3.875,3.75,3.75,3.79166666666667,"high"
"5453","R_2wbn9sEvSrzqBQU",43,0,0,0,1,1,1,1,1,1,1,1,1,1,0,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,3,3,3,3,2,4,4,2,4,3,3,3,0.714285714285714,4.125,4,3.25,3.79166666666667,"mod"
"5454","R_2wBSqB4TY9LVxZn",48,1,0,0,1,1,0,0,1,0,0,1,1,0,0,4,4,4,4,4,4,4,4,4,3,4,3,4,3,3,3,4,3,3,4,3,3,4,3,3,3,3,4,3.25,0.428571428571429,4,3.375,3.375,3.58333333333333,"mod"
"5455","R_2wBunwt7GJNR9Cn",35,1,0,1,1,1,1,1,1,1,1,1,1,1,0,4,5,5,5,5,5,5,5,5,5,5,4,5,5,5,4,4,5,5,5,5,4,5,5,1,3,1,4,2.25,0.857142857142857,4.875,4.75,4.75,4.79166666666667,"mod"
"5456","R_2wc90dAMJo5GUaH",73,1,0,1,1,1,1,1,0,0,1,0,0,1,0,4,4,4,4,5,4,5,4,4,4,4,4,4,4,4,3,3,2,3,3,3,3,3,4,4,5,5,5,4.75,0.571428571428571,4.25,3.875,3,3.70833333333333,"high"
"5457","R_2WCG56mnmxImEfy",50,1,1,1,1,1,1,1,1,0,1,1,1,1,1,5,5,4,5,5,5,5,5,4,4,4,4,5,3,5,4,2,4,4,4,5,5,3,4,1,4,4,5,3.5,0.928571428571429,4.875,4.125,3.875,4.29166666666667,"mod"
"5458","R_2WCgwq2x1cgghqk",43,1,0,1,1,1,1,1,1,0,0,0,0,0,0,4,2,5,4,5,5,4,5,4,4,4,3,4,4,3,3,4,2,2,3,3,3,4,4,3,5,4,4,4,0.5,4.25,3.625,3.125,3.66666666666667,"high"
"5459","R_2WCIgoQ7FfUf7ah",21,0,0,1,1,1,1,1,0,0,0,1,0,1,0,4,1,1,5,5,1,5,1,1,4,1,2,1,5,1,2,1,4,5,1,1,4,1,1,3,3,4,5,3.75,0.5,2.875,2.125,2.25,2.41666666666667,"mod"
"5460","R_2WCjvb0mH3eudaK",8,1,1,1,0,1,1,1,1,1,0,1,0,1,1,5,5,5,5,5,3,5,5,1,4,5,5,5,4,5,5,5,5,4,4,5,5,4,5,3,5,5,5,4.5,0.785714285714286,4.75,4.25,4.625,4.54166666666667,"high"
"5461","R_2wcLSkMT3VqXrZO",48,1,0,1,1,0,1,1,1,0,0,1,1,1,0,4,4,4,3,4,4,5,4,5,4,4,4,4,4,4,3,4,4,5,4,4,4,4,4,3,3,3,3,3,0.642857142857143,4,4,4.125,4.04166666666667,"mod"
"5462","R_2wcnO4FUAhJxV6K",36,1,0,1,0,1,1,1,0,0,1,1,0,0,1,4,5,4,5,5,4,4,4,5,5,4,5,4,5,4,4,4,4,4,5,5,4,4,4,1,3,1,2,1.75,0.571428571428571,4.375,4.5,4.25,4.375,"low"
"5463","R_2WCNtkAPrXtgCdn",14,1,0,1,0,1,1,1,0,0,1,1,0,0,0,4,1,5,5,5,5,4,5,5,5,5,4,5,5,5,5,5,4,4,5,5,4,5,5,4,5,4,4,4.25,0.5,4.25,4.875,4.625,4.58333333333333,"high"
"5464","R_2WCpI6QAhfbrbLC",32,1,0,1,0,1,1,1,0,0,1,0,0,1,0,4,4,5,4,4,4,3,4,4,4,4,3,3,3,4,3,4,3,4,4,3,3,4,4,4,4,3,3,3.5,0.5,4,3.5,3.625,3.70833333333333,"mod"
"5465","R_2wctQ09921O6qwX",56,1,0,0,0,1,1,1,1,1,1,1,1,1,0,4,4,4,3,4,4,3,4,4,4,4,2,4,3,4,3,3,2,2,3,3,2,3,4,3,5,4,2,3.5,0.714285714285714,3.75,3.5,2.75,3.33333333333333,"mod"
"5466","R_2WD4HTg7KH6kokU",73,1,1,1,1,1,1,1,1,0,1,1,1,1,1,4,5,4,4,4,4,4,4,4,3,4,4,4,4,4,3,4,3,3,4,3,3,4,4,3,4,4,3,3.5,0.928571428571429,4.125,3.75,3.5,3.79166666666667,"mod"
"5467","R_2WD4WLe45whwbKj",8,1,1,0,0,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,4,5,4,5,5,5,3,4,4,5,4,4,5,4,4,1,3,2,2,2,0.857142857142857,5,4.5,4.25,4.58333333333333,"low"
"5468","R_2wdwxPiM7jHcG2g",63,1,1,1,1,1,1,1,1,1,1,1,0,1,1,4,4,4,4,4,4,4,3,2,3,3,2,2,3,3,2,2,2,3,2,3,3,2,3,3,4,4,4,3.75,0.928571428571429,3.875,2.5,2.5,2.95833333333333,"mod"
"5469","R_2WDzNFn8uvf7zD6",56,1,0,0,0,0,0,0,0,0,0,0,1,1,0,4,4,5,4,4,4,4,4,4,3,4,4,5,4,3,3,5,2,3,5,3,2,4,2,1,5,2,5,3.25,0.214285714285714,4.125,3.75,3.25,3.70833333333333,"mod"
"5470","R_2WDzuTV4Bu4044R",80,1,1,1,1,0,0,0,1,1,1,1,0,1,1,4,4,4,5,5,4,4,4,4,3,4,3,4,4,3,3,3,2,3,3,3,3,4,4,2,5,2,4,3.25,0.714285714285714,4.25,3.5,3.125,3.625,"mod"
"5471","R_2wEom7JEhykqBZL",74,0,0,1,1,1,1,0,1,0,1,0,0,0,0,4,5,5,4,5,5,5,5,5,3,4,5,5,5,5,3,5,4,3,5,5,4,5,5,1,1,1,4,1.75,0.428571428571429,4.75,4.375,4.5,4.54166666666667,"low"
"5472","R_2wEU3teP0P1sikS",56,1,0,1,1,1,1,1,1,0,1,1,1,1,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,4,5,5,1,1,1,4,1.75,0.785714285714286,5,5,4.75,4.91666666666667,"low"
"5473","R_2wF5RkD2Tbstl9u",10,0,1,0,1,0,1,0,1,1,1,0,1,1,1,4,4,4,4,4,4,4,3,4,4,3,3,4,4,2,2,3,4,4,3,3,4,4,4,4,4,3,4,3.75,0.642857142857143,3.875,3.25,3.625,3.58333333333333,"mod"
"5474","R_2wFam8F87fRbMAR",43,1,0,1,0,1,0,1,1,1,1,1,0,1,1,4,4,4,4,5,4,5,5,5,4,3,4,4,4,4,2,5,4,5,4,5,5,5,5,1,3,2,4,2.5,0.714285714285714,4.375,3.75,4.75,4.29166666666667,"mod"
"5475","R_2wFGE9LhgmaE4ee",29,1,0,0,0,1,1,1,1,0,1,1,0,1,0,4,4,4,4,4,4,4,4,4,3,3,4,4,4,4,2,2,2,1,4,1,2,3,4,3,5,4,4,4,0.571428571428571,4,3.5,2.375,3.29166666666667,"high"
"5476","R_2WG4o97Prtki2TW",14,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,3,4,4,3,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3.25,0.142857142857143,3.5,3.125,3,3.20833333333333,"mod"
"5477","R_2wga7cjXgeNKY7I",33,0,1,0,0,1,1,1,1,0,1,0,1,1,1,5,5,5,2,4,5,4,4,4,4,4,3,4,4,4,1,3,4,4,3,4,4,1,3,2,5,2,4,3.25,0.642857142857143,4.25,3.5,3.25,3.66666666666667,"mod"
"5478","R_2wGEiopndMeJVbH",43,1,1,1,0,1,1,1,1,1,0,1,1,0,0,5,4,4,5,5,4,5,5,5,4,4,4,5,5,4,3,4,4,3,4,3,4,4,5,2,3,3,4,3,0.714285714285714,4.625,4.25,3.875,4.25,"mod"
"5479","R_2wgEQgqgA1V80q5",29,1,0,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,5,5,5,5,4,5,4,4,4,4,4,4,2,5,4,4,4,5,4,4,2,4,4,3,4,3.75,0.928571428571429,4.5,3.875,4,4.125,"mod"
"5480","R_2wghHZoim8Bswbk",14,0,0,0,1,1,1,1,0,0,0,1,1,0,0,4,4,4,3,5,4,5,4,4,4,4,3,4,3,3,2,3,4,4,3,4,4,3,3,2,3,1,3,2.25,0.428571428571429,4.125,3.375,3.5,3.66666666666667,"mod"
"5481","R_2WGTT6vhQBKzbUO",56,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,5,5,5,5,5,5,5,5,4,4,5,4,4,4,4,2,4,4,2,2,4,5,1,1,1,2,1.25,1,4.75,4.375,3.375,4.16666666666667,"low"
"5482","R_2WGVbfhBxgypt89",73,1,0,1,1,1,1,1,0,0,1,1,0,1,0,4,4,4,4,4,4,5,5,4,4,5,5,5,4,4,2,4,5,4,3,4,5,4,3,3,4,3,2,3,0.642857142857143,4.25,4.125,4,4.125,"mod"
"5483","R_2wgzs1XQjzP1RLu",7,1,0,0,1,1,1,1,0,1,0,1,0,0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,2,5,5,5,4,4,5,5,5,5,5,1,4,2,4,2.75,0.5,5,4.625,4.75,4.79166666666667,"mod"
"5484","R_2WHGh6kzkJbQay4",70,1,0,1,1,0,1,1,0,0,1,1,1,0,1,4,4,5,4,4,4,5,4,4,3,4,3,4,4,4,2,4,5,4,3,4,3,4,3,2,3,3,2,2.5,0.642857142857143,4.25,3.5,3.75,3.83333333333333,"mod"
"5485","R_2WHhkAN5ezGcmVg",4,1,0,1,0,1,1,1,0,0,1,0,1,1,0,4,3,4,4,4,4,4,4,2,2,2,2,3,2,4,2,2,2,2,2,2,3,2,3,4,4,4,4,4,0.571428571428571,3.875,2.375,2.25,2.83333333333333,"high"
"5486","R_2whIxK4msiTllFX",68,1,1,0,1,1,1,1,1,1,0,1,1,0,1,4,4,4,5,5,5,3,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,1,1,1,1,1,0.785714285714286,4.375,4.875,5,4.75,"low"
"5487","R_2WHKvVMGE9m0qOE",15,0,0,0,1,1,1,1,1,1,1,1,1,1,0,4,4,4,4,4,4,4,4,4,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,5,2,2,2.75,0.714285714285714,4,3.75,4,3.91666666666667,"mod"
"5488","R_2wHnHGwjJRzNjxg",73,1,0,1,1,1,1,1,1,0,1,1,1,0,0,5,4,4,5,5,5,5,4,5,5,5,3,4,4,4,3,4,5,5,5,5,5,4,4,1,3,1,1,1.5,0.714285714285714,4.625,4.125,4.625,4.45833333333333,"low"
"5489","R_2whrvRslxnALR2u",76,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,4,5,4,5,5,5,4,4,3,4,3,4,3,3,3,2,4,3,3,4,5,1,1,1,5,2,1,4.75,3.75,3.375,3.95833333333333,"low"
"5490","R_2WHVV5lP81rstc2",74,1,1,1,0,1,1,0,0,0,0,1,1,1,1,5,5,4,4,5,4,5,4,4,4,4,3,4,4,5,3,3,3,3,2,2,3,3,4,5,5,4,3,4.25,0.642857142857143,4.5,3.875,2.875,3.75,"high"
"5491","R_2WI1RrUdVgEU7T7",60,1,0,0,1,1,1,1,1,0,1,1,1,1,0,4,4,4,4,4,4,4,4,3,2,4,4,4,4,4,4,4,2,4,4,2,2,4,4,3,4,3,4,3.5,0.714285714285714,4,3.625,3.25,3.625,"mod"
"5492","R_2WI1SREJsoHy2oi",56,1,0,0,0,0,1,1,1,1,0,0,0,0,0,5,5,5,4,1,5,1,5,3,2,2,4,4,2,4,4,3,1,3,3,5,5,5,5,1,1,1,1,1,0.357142857142857,3.875,3.125,3.75,3.58333333333333,"low"
"5493","R_2wie11U6qE2OQQd",55,0,0,1,1,1,1,1,1,1,1,1,1,0,0,3,5,5,4,4,4,3,4,5,3,3,3,4,3,4,4,3,3,4,4,4,4,4,4,3,5,4,4,4,0.714285714285714,4,3.625,3.75,3.79166666666667,"high"
"5494","R_2WIFu6oGGl72orK",8,0,0,0,1,1,1,1,1,1,0,0,1,1,0,4,4,4,5,4,4,5,3,4,4,3,2,4,3,3,3,3,2,3,3,3,4,3,3,2,4,3,3,3,0.571428571428571,4.125,3.25,3,3.45833333333333,"mod"
"5495","R_2WIjsTsM5aF9vzG",40,1,0,0,0,0,0,0,1,0,0,0,0,1,0,5,5,5,1,5,5,5,3,4,2,2,5,5,3,5,3,5,5,1,5,5,1,5,5,5,5,5,5,5,0.214285714285714,4.25,3.625,4,3.95833333333333,"high"
"5496","R_2WILIrnP2wbvVM3",66,1,1,1,0,1,1,1,1,1,1,1,1,0,1,5,5,4,5,5,3,4,4,5,5,4,5,5,3,5,5,5,5,4,4,4,4,4,3,5,5,5,2,4.25,0.857142857142857,4.375,4.625,4.125,4.375,"high"
"5497","R_2witJwbGH8nfFWK",13,1,0,1,0,1,1,1,1,1,1,1,1,1,1,5,4,4,5,5,4,5,4,5,5,5,4,5,4,4,4,5,4,5,5,4,4,4,4,1,1,1,4,1.75,0.857142857142857,4.5,4.5,4.375,4.45833333333333,"low"
"5498","R_2wj01ZcnLl67eVH",51,1,0,0,1,0,1,1,1,0,0,0,1,0,0,4,4,4,4,4,3,5,3,4,4,4,3,4,3,3,2,3,3,4,4,3,2,4,4,2,4,2,3,2.75,0.428571428571429,3.875,3.375,3.375,3.54166666666667,"mod"
"5499","R_2wj0WCOSMWgQDo6",40,0,0,0,1,1,1,1,1,0,1,1,1,0,0,4,4,3,3,4,4,4,3,3,3,4,3,4,4,4,3,3,3,3,3,3,3,3,3,4,5,4,4,4.25,0.571428571428571,3.625,3.5,3,3.375,"high"
"5500","R_2wj1A84JzcsCVWE",34,1,0,1,1,1,1,1,0,0,1,1,0,0,0,4,4,4,4,4,4,4,4,4,4,4,2,3,3,3,4,3,4,4,4,4,4,4,3,4,5,3,4,4,0.571428571428571,4,3.375,3.75,3.70833333333333,"high"
"5501","R_2wj1u2utnputJyX",49,1,1,1,1,1,1,1,1,0,1,1,1,1,0,5,5,4,5,5,4,5,4,5,5,4,5,4,5,4,2,4,5,5,4,5,5,4,2,1,3,3,5,3,0.857142857142857,4.625,4.25,4.25,4.375,"mod"
"5502","R_2WJ8PyJi1J3ZxeB",10,1,0,1,1,1,1,1,1,1,1,1,1,1,0,4,4,5,4,4,5,4,3,3,3,4,2,2,5,4,1,2,1,3,2,2,3,2,4,5,5,4,5,4.75,0.857142857142857,4.125,3,2.375,3.16666666666667,"high"
"5503","R_2wjBS9y1BomHKts",67,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4,4,4,4,3,4,4,3,3,3,3,3,4,3,3,4,4,5,5,5,3,4.5,1,4,3.625,3.375,3.66666666666667,"high"
"5504","R_2wKpcoM9YNwbeaQ",73,1,0,1,1,0,0,1,1,0,1,1,0,1,0,5,4,4,4,5,3,4,4,3,4,4,3,4,3,4,2,3,4,4,3,4,4,3,4,2,5,4,4,3.75,0.571428571428571,4.125,3.375,3.625,3.70833333333333,"mod"
"5505","R_2wKSEERFg5mucaK",43,0,0,1,0,1,1,0,1,0,0,0,0,0,0,5,5,5,4,4,4,4,4,4,4,2,4,4,2,5,5,4,2,4,4,2,3,4,4,3,4,2,2,2.75,0.285714285714286,4.375,3.75,3.375,3.83333333333333,"mod"
"5506","R_2wKSouYDrfy8vYR",14,0,0,0,0,1,1,0,1,0,1,1,1,1,1,4,4,4,3,4,4,4,3,3,4,3,4,4,3,3,3,3,3,2,3,4,3,4,3,2,5,3,4,3.5,0.571428571428571,3.75,3.375,3.125,3.41666666666667,"mod"
"5507","R_2wKUpRw7CzrptAE",76,1,1,1,1,0,1,1,1,1,1,1,0,1,1,5,5,5,4,5,4,5,5,5,5,4,4,4,4,4,3,3,4,5,4,4,5,4,5,3,4,4,4,3.75,0.857142857142857,4.75,4.125,4.25,4.375,"mod"
"5508","R_2wKYkoxhQHNohc6",64,1,0,0,1,1,1,1,0,0,0,0,1,0,0,2,4,5,4,2,3,3,4,4,2,4,3,3,4,4,4,4,2,2,4,4,2,3,4,1,4,2,2,2.25,0.428571428571429,3.375,3.5,3.125,3.33333333333333,"mod"
"5509","R_2wKysAzkkOqhgTU",7,1,0,1,1,1,1,1,1,0,1,0,1,1,1,4,4,4,4,4,4,4,3,4,4,4,1,4,3,3,2,3,2,2,2,3,3,2,3,5,5,5,5,5,0.785714285714286,3.875,3.125,2.5,3.16666666666667,"high"
"5510","R_2wLgbwaOPNn6LnC",38,1,0,1,1,1,1,1,1,0,1,1,1,1,1,4,4,4,3,3,3,4,3,3,2,3,1,3,2,4,1,1,1,1,2,2,1,2,3,5,5,4,4,4.5,0.857142857142857,3.5,2.375,1.625,2.5,"high"
"5511","R_2wLw7wnYx0kXQn8",54,0,0,1,0,1,1,1,1,0,1,1,0,0,1,4,5,5,4,4,5,5,5,4,5,4,3,5,3,4,3,4,4,4,4,4,5,4,4,4,5,2,5,4,0.571428571428571,4.625,3.875,4.125,4.20833333333333,"high"
"5512","R_2wLxxJKs2U0EdVP",57,0,0,1,1,1,1,1,1,0,1,1,0,1,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,4,5,5,5,5,4,4,4,1,3,2,5,2.75,0.642857142857143,5,4.75,4.5,4.75,"mod"
"5513","R_2wM48XKD1uEqRIb",16,0,1,1,0,1,1,1,1,0,1,1,1,0,1,4,4,4,2,4,4,4,4,4,4,4,3,4,4,4,3,4,2,3,3,3,2,4,4,1,5,3,4,3.25,0.714285714285714,3.75,3.75,3.125,3.54166666666667,"mod"
"5514","R_2WM8FctUP8qir03",7,1,0,1,1,1,1,1,1,1,0,1,1,1,1,5,5,3,4,4,3,5,4,5,4,5,5,2,4,4,5,5,5,5,5,5,5,4,4,3,5,4,3,3.75,0.857142857142857,4.125,4.25,4.75,4.375,"mod"
"5515","R_2WMARsziJ0Gy368",66,1,0,1,1,0,1,1,0,0,1,1,1,1,0,4,4,3,4,3,4,4,4,4,4,4,3,4,4,3,2,1,1,1,1,1,1,1,4,5,5,4,5,4.75,0.642857142857143,3.75,3.5,1.375,2.875,"high"
"5516","R_2WMAxhgiRvNa8jv",58,1,0,0,1,1,1,1,1,0,1,1,1,1,1,4,4,4,4,4,4,4,4,4,4,4,3,4,3,3,2,2,4,2,3,2,2,3,4,5,5,5,4,4.75,0.785714285714286,4,3.375,2.75,3.375,"high"
"5517","R_2WMevwwFi6C8uAa",8,1,0,1,1,1,1,1,1,1,1,1,0,0,0,2,4,5,5,4,4,5,4,4,4,5,4,4,5,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4.25,0.714285714285714,4.125,4.25,4,4.125,"high"
"5518","R_2wMgVHPFDVqvwh2",16,1,0,1,1,0,1,1,1,0,1,0,1,0,0,4,4,5,5,5,4,5,4,4,4,4,4,4,4,2,3,4,4,3,4,4,4,4,4,1,2,1,1,1.25,0.571428571428571,4.5,3.625,3.875,4,"low"
"5519","R_2wmj3uh5XsjkGWG",8,1,0,1,1,1,1,1,1,0,1,1,1,1,1,5,5,5,5,5,4,5,5,5,5,4,5,5,4,5,5,5,4,4,5,5,5,5,5,1,1,1,1,1,0.857142857142857,4.875,4.75,4.75,4.79166666666667,"low"
"5520","R_2wmkBhtjU1NrIPh",7,1,0,1,1,1,1,1,0,0,1,1,1,1,1,5,5,5,5,4,4,5,4,5,4,4,4,5,4,5,3,4,4,4,4,4,4,4,5,2,3,2,2,2.25,0.785714285714286,4.625,4.25,4.125,4.33333333333333,"mod"
"5521","R_2wMOdBjmPTMDR5u",49,1,0,1,1,1,1,1,0,0,1,1,1,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,1,3,1,1,1.5,0.785714285714286,4,4,3.875,3.95833333333333,"low"
"5522","R_2wmojc9gdueBEh7",34,0,0,1,0,1,0,1,0,0,1,1,0,0,0,3,4,4,3,3,4,3,2,2,3,2,1,2,2,3,1,2,2,3,2,2,2,2,4,4,5,5,5,4.75,0.357142857142857,3.25,2,2.375,2.54166666666667,"high"
"5523","R_2WNkjFBEdURanh9",8,1,0,1,1,1,1,1,1,1,0,1,1,0,1,4,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,4,5,5,1,3,2,4,2.5,0.785714285714286,4.875,4.875,4.875,4.875,"mod"
"5524","R_2WNLnxq66n2pcSk",8,1,0,1,1,1,1,1,0,1,1,1,0,0,0,5,4,4,4,4,4,3,4,4,4,4,3,4,5,4,2,3,4,4,3,4,3,4,4,2,4,3,2,2.75,0.642857142857143,4,3.75,3.625,3.79166666666667,"mod"
"5525","R_2wnN4qDTmj2oexy",8,1,1,1,1,1,1,1,0,1,1,1,1,1,1,5,5,4,5,5,5,5,5,5,4,5,5,4,3,4,4,4,2,4,4,4,4,4,4,4,4,3,4,3.75,0.928571428571429,4.875,4.25,3.75,4.29166666666667,"mod"
"5526","R_2wnOAFNhQNfWhV8",39,0,1,1,1,1,1,1,1,1,0,1,0,1,0,4,4,5,4,4,4,4,3,3,2,3,1,4,3,4,2,2,2,2,2,2,2,3,4,4,5,5,5,4.75,0.714285714285714,4,2.75,2.375,3.04166666666667,"high"
"5527","R_2wnSy15xTcluY4L",16,0,0,1,0,1,1,1,1,0,1,1,0,1,1,4,4,4,3,4,4,4,4,4,4,4,4,4,3,4,3,3,4,4,4,4,4,4,4,4,3,2,3,3,0.642857142857143,3.875,3.75,3.875,3.83333333333333,"mod"
"5528","R_2WNZcJ0Cl9IH3oO",43,0,0,1,1,1,1,1,0,0,0,1,0,0,0,4,4,4,4,3,4,3,4,3,2,2,1,3,2,2,1,1,1,1,1,2,2,1,3,5,5,5,3,4.5,0.428571428571429,3.75,2,1.5,2.41666666666667,"high"
"5529","R_2WNzRCH48io9vdN",28,1,0,1,1,1,0,1,1,1,1,1,0,1,1,5,5,5,5,5,1,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,3,2,4,2.5,0.785714285714286,4.5,4.875,5,4.79166666666667,"mod"
"5530","R_2WO0K4CRaRmC4Cx",61,0,0,0,1,1,1,1,1,0,1,1,1,0,0,3,4,4,3,4,3,4,3,4,4,4,3,3,3,3,3,3,4,4,4,4,4,3,3,2,5,3,4,3.5,0.571428571428571,3.5,3.375,3.625,3.5,"mod"
"5531","R_2WO6CYMVoYACiSG",56,1,0,0,1,1,1,1,1,1,1,1,0,1,0,4,4,4,5,5,4,4,3,4,4,4,3,4,3,4,2,4,4,3,4,4,4,4,4,5,5,4,3,4.25,0.714285714285714,4.125,3.5,3.875,3.83333333333333,"high"
"5532","R_2WO7MdeAgPCFQjB",33,0,0,0,0,1,1,1,1,1,1,1,0,0,1,4,4,4,5,2,3,5,3,3,4,4,3,4,3,2,1,1,2,3,1,1,2,1,3,5,5,5,5,5,0.571428571428571,3.75,3,1.75,2.83333333333333,"high"
